ID	LineA_1	LineA_2	LineA_3	LineA_4	LineA_5	LineB_1	LineB_2	LineB_3	LineB_4	LineB_5	LineB_6	LineB_7	LineB_8	LineB_9	LineB_10
ENSG00000099860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099901	1	0	0	1	0	0	0	0	0	0	69	19	0	0	1
ENSG00000099904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099910	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099999	8	33	0	0	3	129	173	86	26	37	41	160	0	146	3
ENSG00000100003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100028	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0
ENSG00000100029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100034	1	2	1	25	44	3	6	10	0	0	0	9	4	0	11
ENSG00000100036	3	0	28	0	21	26	11	1	21	9	199	9	0	8	2
ENSG00000100038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100055	6	0	0	0	0	0	0	0	0	0	15	0	0	0	0
ENSG00000100056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100092	80	72	22	141	72	12	4	0	0	2	0	18	0	0	23
ENSG00000100095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100099	29	0	1	5	0	0	0	9	8	1	0	20	0	0	27
ENSG00000100100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100101	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100122	0	1	0	0	0	0	0	0	4	0	0	0	0	2	2
ENSG00000100124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100146	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ENSG00000100147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100162	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0
ENSG00000100167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100181	0	0	16	0	0	2	4	24	0	4	11	1	0	26	2
ENSG00000100191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100206	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000100207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100209	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000100211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100220	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000100221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100227	465	266	254	460	226	25	65	311	0	14	78	315	8	78	182
ENSG00000100228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100246	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000100249	3	2	0	4	0	1	0	1	26	0	0	0	5	0	2
ENSG00000100253	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSG00000100258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100266	0	0	45	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000100271	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000100276	0	0	2	0	0	0	0	0	0	0	0	0	33	0	0
ENSG00000100280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100281	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ENSG00000100284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100288	33	30	6	21	3	40	88	128	1	45	130	81	7	28	120
ENSG00000100290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100298	0	13	0	4	13	2	4	10	0	0	0	3	0	31	36
ENSG00000100299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100319	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100325	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000100330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100336	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100346	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0
ENSG00000100347	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0
ENSG00000100348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100351	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100362	6	0	7	4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100373	7	0	2	0	0	4	1	80	142	28	38	5	0	16	29
ENSG00000100376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100385	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
ENSG00000100387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100393	0	0	0	0	0	0	1	7	0	0	0	5	0	1	0
ENSG00000100395	0	0	0	0	7	0	0	30	0	0	0	16	0	0	0
ENSG00000100399	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000100401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100413	21	4	0	2	0	0	0	0	0	0	0	11	0	0	0
ENSG00000100416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100418	0	2	7	0	0	0	0	7	0	0	17	0	0	4	0
ENSG00000100422	11	5	7	0	0	2	1	7	10	10	0	30	0	21	0
ENSG00000100425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100442	46	0	18	46	1	0	0	0	0	0	16	0	0	0	1
ENSG00000100445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100448	0	2	0	0	30	1	0	10	0	0	0	0	0	0	4
ENSG00000100450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100462	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100503	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000100504	181	8	5	75	18	23	6	0	42	21	0	10	0	0	1
ENSG00000100505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100519	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
ENSG00000100522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100523	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000100526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100528	0	19	0	0	3	2	1	0	0	0	0	0	0	0	0
ENSG00000100532	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100564	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100567	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000100568	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100575	0	0	0	0	0	2	0	10	0	1	0	0	0	0	0
ENSG00000100577	0	0	0	0	0	1	11	4	0	0	0	6	72	24	8
ENSG00000100578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100601	106	0	20	114	57	3	30	0	3	2	0	20	0	0	1
ENSG00000100603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100605	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000100612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100625	0	8	8	0	0	0	0	2	0	0	2	0	20	2	3
ENSG00000100626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100628	9	0	0	48	0	0	0	0	0	0	0	4	0	0	0
ENSG00000100629	6	26	2	4	28	14	21	89	6	1	0	9	4	57	14
ENSG00000100632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100644	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
ENSG00000100647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100650	0	0	0	0	0	26	5	1	1	22	46	23	0	26	23
ENSG00000100652	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3
ENSG00000100664	0	3	0	7	2	0	0	9	0	0	7	6	0	2	0
ENSG00000100665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100678	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000100697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100714	1	0	0	0	0	0	0	0	0	0	0	5	0	1	0
ENSG00000100721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100722	0	0	0	0	0	1	0	0	0	0	58	1	0	0	0
ENSG00000100726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100767	10	4	0	45	18	0	0	0	0	0	0	0	0	0	2
ENSG00000100784	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000100796	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ENSG00000100802	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000100804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100811	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0
ENSG00000100813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100815	1	35	0	3	2	2	18	31	0	2	5	0	0	2	5
ENSG00000100823	7	19	13	9	2	0	3	25	0	0	18	36	0	17	14
ENSG00000100836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100865	0	0	0	0	0	7	1	4	2	45	4	0	0	0	15
ENSG00000100867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100884	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
ENSG00000100888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100890	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000100897	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000100902	11	1	48	24	7	0	0	0	0	2	3	1	0	0	8
ENSG00000100906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100911	4	0	0	2	0	0	0	0	0	0	36	0	1	0	0
ENSG00000100916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100926	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0
ENSG00000100934	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
ENSG00000100938	4	1	0	3	29	3	4	35	0	15	0	3	9	0	36
ENSG00000100941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101003	8	0	2	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000101004	9	0	2	0	0	0	1	0	13	3	0	0	0	0	0
ENSG00000101017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101019	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0
ENSG00000101040	0	42	0	0	1	3	0	4	0	0	0	0	0	6	2
ENSG00000101049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101076	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
ENSG00000101079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101084	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101132	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0
ENSG00000101134	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000101138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101146	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
ENSG00000101150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101152	1	0	36	0	0	0	0	0	0	4	3	0	0	0	0
ENSG00000101158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101160	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
ENSG00000101161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101166	0	0	0	0	0	0	3	1	0	5	0	18	6	0	0
ENSG00000101180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101182	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0
ENSG00000101187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101189	0	45	0	0	0	2	1	0	0	0	0	0	0	0	0
ENSG00000101190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101199	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000101200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101220	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0
ENSG00000101222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101247	1	0	14	50	2	0	27	0	0	20	0	0	0	0	20
